GeneID,CTRL1,CTRL2,SAMPLE1,SAMPLE2
ENSG00000067829,737,705,1101,967
ENSG00000185448,0,0,0,0
ENSG00000155008,659,750,424,622
ENSG00000102024,5476,618,12300,11967
ENSG00000237331,0,0,3,1
ENSG00000252627,1,0,1,0
ENSG00000237025,0,0,2,0
ENSG00000232412,4,2,0,3
ENSG00000101972,3156,2870,3375,5172
ENSG00000237426,0,0,0,0
ENSG00000252693,0,0,0,0
ENSG00000234564,0,0,0,0
ENSG00000282419,0,0,0,0
ENSG00000232054,0,0,0,0
ENSG00000226532,1,0,1,1
ENSG00000147257,3167,966,13734,13627
ENSG00000126895,5,6,7,5
ENSG00000130032,203,341,833,563
ENSG00000183862,0,0,0,0
ENSG00000281849,4,7,5,8
ENSG00000275287,0,0,0,0
ENSG00000280767,0,0,0,1
ENSG00000234958,0,0,0,0
ENSG00000229232,0,0,0,0
ENSG00000185960,20,70,119,1226
ENSG00000102003,2104,1964,91,1568
ENSG00000237490,0,1,0,0
ENSG00000228550,0,0,0,0
ENSG00000101846,433,176,306,642
ENSG00000264268,0,0,0,0
ENSG00000279682,0,0,0,0
ENSG00000274923,0,0,2,0
ENSG00000006757,254,141,628,291
ENSG00000204116,321,359,527,614
ENSG00000236446,0,0,0,0
ENSG00000230707,17,27,22,34
ENSG00000179304,2,3,2,0
ENSG00000189186,0,0,0,0
ENSG00000124334,0,0,0,1
ENSG00000197172,3,0,0,0
ENSG00000165175,808,903,427,899
ENSG00000187243,54,28,14,4
ENSG00000241476,0,0,0,0
ENSG00000182583,0,9,1,1
ENSG00000260802,30,3,46,40
ENSG00000130988,19,13,12,17
ENSG00000206685,0,2,2,1
ENSG00000201659,3,3,1,5
ENSG00000182872,2185,2100,2080,2277
ENSG00000237351,3,5,6,2
ENSG00000130985,14928,12547,11475,19126
ENSG00000224975,92,67,192,101
ENSG00000147123,1342,1513,1109,1293
ENSG00000198088,106,22,15,32
ENSG00000213569,2,3,0,0
ENSG00000199832,0,0,0,0
ENSG00000204053,0,0,0,0
ENSG00000215007,2,5,2,3
ENSG00000080572,1,0,0,3
ENSG00000248503,16,19,8,10
ENSG00000165240,669,608,858,903
ENSG00000236187,0,0,0,0
ENSG00000102104,0,0,0,1
ENSG00000237221,1,3,1,0
ENSG00000196564,0,0,0,0
ENSG00000224224,0,0,0,0
ENSG00000237836,5,0,1,2
ENSG00000044446,553,484,900,901
ENSG00000266710,0,0,0,2
ENSG00000223731,3,4,7,10
ENSG00000102393,431,453,537,510
ENSG00000101945,211,133,65,121
ENSG00000232828,0,1,1,2
ENSG00000206723,1,0,0,2
ENSG00000171433,0,0,1,0
ENSG00000233585,4,2,2,4
ENSG00000207367,0,0,0,1
ENSG00000187682,6,12,5,12
ENSG00000102109,2064,1060,297,1042
ENSG00000102103,768,958,877,975
ENSG00000102100,539,381,868,785
ENSG00000102096,203,147,113,125
ENSG00000068308,1397,1473,2094,1940
ENSG00000279155,18,14,44,34
ENSG00000223309,0,0,0,0
ENSG00000102057,171,160,359,244
ENSG00000275387,0,0,0,0
ENSG00000221750,0,0,0,0
ENSG00000067445,6282,6228,12884,8439
ENSG00000086717,51,68,16,68
ENSG00000223611,0,0,7,5
ENSG00000214124,0,0,0,3
ENSG00000067992,651,688,739,1033
ENSG00000237682,5,3,3,0
ENSG00000126947,996,1347,731,958
ENSG00000198960,442,447,733,503
ENSG00000102401,2881,3032,4445,3880
ENSG00000228275,0,0,0,0
ENSG00000261101,35,35,36,56
ENSG00000207291,6,10,9,7
ENSG00000286000,17,34,10,25
ENSG00000184867,2404,1545,4692,3188
ENSG00000223753,0,0,0,0
ENSG00000212584,0,0,0,0
ENSG00000169249,524,357,683,872
ENSG00000196440,1214,1300,1255,1295
ENSG00000215319,1,0,1,1
ENSG00000230326,0,0,0,0
ENSG00000206844,0,0,3,0
ENSG00000234469,3,0,2,5
ENSG00000225076,0,1,0,3
ENSG00000184905,681,222,115,393
ENSG00000184515,249,62,13,119
ENSG00000157514,503,620,3021,1499
ENSG00000170935,0,0,0,0
ENSG00000186416,275,358,230,432
ENSG00000169933,51,60,181,90
ENSG00000198814,275,196,91,251
ENSG00000226339,0,0,0,0
ENSG00000201518,0,0,1,0
ENSG00000102038,4091,4032,5401,7856
ENSG00000252170,0,0,0,0
ENSG00000122126,1863,1648,1598,3119
ENSG00000013563,185,116,284,140
ENSG00000125962,398,448,526,475
ENSG00000089682,782,742,797,898
ENSG00000160219,9,4,51,20
ENSG00000206948,0,0,0,0
ENSG00000284450,0,0,0,0
ENSG00000206693,0,0,0,0
ENSG00000203870,0,1,0,0
ENSG00000221533,0,0,0,0
ENSG00000102362,31,20,100,32
ENSG00000227864,0,0,0,0
ENSG00000250423,0,1,0,2
ENSG00000204382,0,0,0,0
ENSG00000224440,0,0,0,0
ENSG00000089472,3206,2540,4468,5327
ENSG00000171489,0,2,0,1
ENSG00000166432,1297,1193,666,1323
ENSG00000273696,0,0,0,0
ENSG00000196976,215,122,235,217
ENSG00000165675,702,996,203,1274
ENSG00000147059,6,5,43,39
ENSG00000158352,518,455,1652,1091
ENSG00000182518,372,409,248,367
ENSG00000206663,0,0,0,0
ENSG00000184368,330,242,32,260
ENSG00000264566,0,0,0,1
ENSG00000173674,3169,2892,2570,4209
ENSG00000201882,0,0,0,0
ENSG00000201592,0,0,1,0
ENSG00000225037,3,1,1,2
ENSG00000177189,1094,1166,1882,2119
ENSG00000173681,971,833,707,1202
ENSG00000206900,0,0,0,0
ENSG00000235849,0,0,0,1
ENSG00000227064,0,0,0,0
ENSG00000134588,1,0,0,2
ENSG00000289365,2,3,2,3
ENSG00000289570,0,1,1,4
ENSG00000288739,2,5,21,11
ENSG00000287918,19,12,13,37
ENSG00000235385,0,0,0,2
ENSG00000289127,0,0,0,0
ENSG00000130119,1005,1030,1066,878
ENSG00000231728,93,68,70,198
ENSG00000235703,166,246,135,190
ENSG00000224610,0,0,3,0
ENSG00000229335,1,2,4,3
ENSG00000278530,52,1,82,54
ENSG00000289479,0,0,0,0
ENSG00000289575,0,0,0,0
ENSG00000288783,0,0,0,0
ENSG00000226310,15,17,26,25
ENSG00000287776,0,0,0,2
ENSG00000288832,0,0,0,0
ENSG00000288980,0,0,0,0
ENSG00000171004,450,354,544,1006
ENSG00000168939,321,332,155,299
ENSG00000200572,0,0,0,0
ENSG00000284499,0,0,0,0
ENSG00000284538,0,0,0,0
ENSG00000284107,0,0,0,0
ENSG00000284043,0,0,0,0
ENSG00000283931,0,0,0,0
ENSG00000284157,0,0,0,0
ENSG00000249467,0,0,0,0
ENSG00000203952,201,200,146,302
ENSG00000203588,12,9,10,10
ENSG00000184210,0,2,1,1
ENSG00000242657,1,0,0,3
ENSG00000204195,1,1,0,0
ENSG00000200473,0,1,0,0
ENSG00000186912,8,4,5,7
ENSG00000120500,22,6,15,19
ENSG00000147127,6,9,0,2
ENSG00000090889,2029,1092,325,814
ENSG00000231053,1,0,0,0
ENSG00000201377,1,0,0,1
ENSG00000130055,977,262,29,446
ENSG00000284391,8,10,0,1
ENSG00000200431,1,0,0,0
ENSG00000231651,5,6,4,11
ENSG00000120509,677,585,496,669
ENSG00000010671,12,1,2,6
ENSG00000252320,0,0,0,0
ENSG00000102245,0,0,0,0
ENSG00000129675,284,182,697,350
ENSG00000212510,0,0,0,0
ENSG00000202279,0,5,0,4
ENSG00000206979,0,0,0,0
ENSG00000072315,126,77,173,63
ENSG00000187823,3,1,7,3
ENSG00000271464,0,0,0,0
ENSG00000271400,0,0,0,0
ENSG00000200436,0,0,0,0
ENSG00000213489,0,0,0,0
ENSG00000282815,1,1,2,1
ENSG00000289449,0,0,0,0
ENSG00000126768,487,609,462,581
ENSG00000176896,138,112,221,216
ENSG00000165168,12,3,0,4
ENSG00000265658,0,0,0,0
ENSG00000223274,0,0,0,0
ENSG00000198223,11,12,26,26
ENSG00000130150,444,437,624,627
ENSG00000235929,0,0,0,0
ENSG00000181544,195,124,78,135
ENSG00000231066,0,0,0,0
ENSG00000225814,1,0,0,0
ENSG00000236982,0,2,1,0
ENSG00000102053,366,255,240,378
ENSG00000237971,0,0,0,1
ENSG00000225569,0,0,0,2
ENSG00000231809,0,0,0,0
ENSG00000243978,93,91,39,126
ENSG00000204620,4,8,17,12
ENSG00000102317,3403,3534,4419,4458
ENSG00000228343,0,0,0,0
ENSG00000279528,0,0,0,0
ENSG00000220125,0,1,0,0
ENSG00000101940,1502,1733,1574,2032
ENSG00000231725,11,11,0,3
ENSG00000286475,0,0,1,0
ENSG00000275314,0,0,0,0
ENSG00000235510,3,0,0,1
ENSG00000223723,3,2,5,4
ENSG00000289708,0,0,0,0
ENSG00000198173,0,0,1,0
ENSG00000243048,0,0,0,0
ENSG00000214071,0,0,0,0
ENSG00000230170,0,9,4,0
ENSG00000270625,0,0,0,0
ENSG00000101856,4581,3902,4441,6533
ENSG00000214992,5,0,0,1
ENSG00000230392,0,0,0,1
ENSG00000226661,0,0,0,3
ENSG00000227814,0,0,0,0
ENSG00000077713,103,20,298,187
ENSG00000237903,1,0,4,1
ENSG00000207175,0,0,0,0
ENSG00000266420,0,2,2,1
ENSG00000252147,0,0,3,0
ENSG00000005022,2044,2306,2051,2583
ENSG00000077721,1746,1498,2289,2212
ENSG00000018610,382,356,408,418
ENSG00000286794,1,2,0,3
ENSG00000284800,0,0,0,0
ENSG00000131828,1440,1307,1272,2067
ENSG00000180815,46,30,14,33
ENSG00000202144,0,0,0,0
ENSG00000275800,0,0,0,0
ENSG00000269335,90,79,117,113
ENSG00000160211,739,763,746,851
ENSG00000165349,328,186,85,248
ENSG00000230629,22,40,39,29
ENSG00000147168,0,1,0,0
ENSG00000125351,980,860,650,784
ENSG00000290162,4,7,3,3
ENSG00000290163,2,4,4,1
ENSG00000290164,4,5,1,2
ENSG00000290165,4,5,2,5
ENSG00000147065,8297,6125,7691,7866
ENSG00000101935,187,213,351,430
ENSG00000133136,2,2,0,1
ENSG00000130826,1192,1161,1054,1336
ENSG00000198681,0,0,0,0
ENSG00000235219,0,0,0,0
ENSG00000273877,5,6,0,5
ENSG00000231600,0,0,0,0
ENSG00000278803,0,0,0,0
ENSG00000102225,3608,3584,3601,5168
ENSG00000102226,6571,6653,7704,10221
ENSG00000071889,574,538,900,829
ENSG00000203879,11601,14529,5282,12662
ENSG00000102312,305,428,325,425
ENSG00000277535,0,0,0,0
ENSG00000183918,2,1,2,5
ENSG00000230502,0,0,0,0
ENSG00000271686,0,0,0,0
ENSG00000226547,0,0,0,0
ENSG00000147246,314,20,275,666
ENSG00000224664,0,0,0,2
ENSG00000289287,0,0,1,1
ENSG00000208839,0,0,0,0
ENSG00000212100,0,0,0,0
ENSG00000222321,0,0,0,0
ENSG00000276158,0,0,0,0
ENSG00000221710,0,0,0,1
ENSG00000222715,0,0,0,0
ENSG00000224773,6,0,3,1
ENSG00000199001,0,0,0,0
ENSG00000270413,8,1,12,9
ENSG00000236880,0,0,0,0
ENSG00000102125,750,619,685,738
ENSG00000264933,0,0,0,0
ENSG00000199705,0,0,0,0
ENSG00000232599,0,0,0,0
ENSG00000009694,918,513,1010,2246
ENSG00000101916,0,0,0,1
ENSG00000288817,2,1,9,10
ENSG00000205542,17662,17370,39615,30322
ENSG00000187268,0,0,15,0
ENSG00000225470,204,137,220,184
ENSG00000230376,0,0,0,0
ENSG00000252178,0,0,0,0
ENSG00000226902,0,0,0,0
ENSG00000101966,2066,2007,2168,2548
ENSG00000203930,1134,1019,949,1575
ENSG00000288642,0,0,0,0
ENSG00000147044,2703,2672,2678,5338
ENSG00000076770,274,181,365,441
ENSG00000015285,56,44,27,41
ENSG00000279587,12,10,19,6
ENSG00000200291,0,0,1,1
ENSG00000237458,0,0,0,0
ENSG00000234524,0,0,0,0
ENSG00000224539,0,1,0,0
ENSG00000277486,0,0,0,0
ENSG00000198022,0,1,0,2
ENSG00000274601,0,0,0,0
ENSG00000268940,0,0,0,0
ENSG00000233861,0,0,0,0
ENSG00000228836,0,0,0,0
ENSG00000130234,7,2,10,3
ENSG00000068354,325,387,309,407
ENSG00000288908,16,18,19,19
ENSG00000068323,1349,1030,1653,1512
ENSG00000094631,3899,4682,3598,4094
ENSG00000158571,25,33,23,51
ENSG00000233071,0,0,0,0
ENSG00000102409,1754,1821,1977,2197
ENSG00000047644,1779,1400,2382,2394
ENSG00000232593,620,672,512,767
ENSG00000268235,0,0,0,0
ENSG00000215029,0,0,0,0
ENSG00000003096,683,1089,2476,1250
ENSG00000225366,2,0,0,0
ENSG00000102145,1,2,0,3
ENSG00000236189,0,0,0,0
ENSG00000201420,0,0,0,0
ENSG00000229487,5,4,15,17
ENSG00000204025,2,0,4,6
ENSG00000271421,0,0,0,0
ENSG00000147162,8611,11310,9550,12065
ENSG00000072133,489,589,360,730
ENSG00000221494,0,0,0,0
ENSG00000233484,0,0,0,0
ENSG00000147010,1029,638,952,1497
ENSG00000101977,24,24,18,48
ENSG00000189326,0,0,0,0
ENSG00000189023,0,0,0,0
ENSG00000174016,1,0,5,0
ENSG00000269433,0,0,0,0
ENSG00000229674,1,0,0,0
ENSG00000232030,0,0,0,0
ENSG00000198021,0,0,0,0
ENSG00000269437,0,0,0,0
ENSG00000268902,0,0,0,0
ENSG00000178605,980,982,671,1101
ENSG00000278057,0,0,0,0
ENSG00000268988,0,0,0,1
ENSG00000287585,0,0,0,0
ENSG00000269226,35,37,37,47
ENSG00000269313,29,22,94,40
ENSG00000184216,1189,414,1549,784
ENSG00000169297,0,1,1,3
ENSG00000238709,0,0,0,0
ENSG00000086712,947,725,996,1137
ENSG00000230180,0,0,0,0
ENSG00000102054,3452,2017,9998,4303
ENSG00000222736,0,0,0,0
ENSG00000223498,0,0,0,0
ENSG00000199410,0,0,0,0
ENSG00000169891,135,109,1270,484
ENSG00000201467,0,0,0,0
ENSG00000214322,0,0,1,1
ENSG00000289472,1,0,0,0
ENSG00000156500,211,196,154,220
ENSG00000101928,321,314,205,488
ENSG00000207081,0,0,0,0
ENSG00000236091,0,1,1,5
ENSG00000231929,0,0,0,0
ENSG00000184785,12,4,50,7
ENSG00000180964,1092,1172,2085,1819
ENSG00000224692,0,1,0,0
ENSG00000204065,449,241,622,329
ENSG00000133134,852,798,412,1321
ENSG00000289596,0,0,0,0
ENSG00000261030,0,0,0,0
ENSG00000287700,0,0,3,5
ENSG00000289122,6,5,2,8
ENSG00000270050,3,0,2,5
ENSG00000089820,133,106,438,163
ENSG00000102030,466,410,549,488
ENSG00000226679,1,0,0,0
ENSG00000252050,0,0,0,0
ENSG00000156313,511,320,237,429
ENSG00000169057,2940,3240,1739,3398
ENSG00000101901,641,852,1109,1421
ENSG00000288759,29,32,45,38
ENSG00000224765,19,26,0,33
ENSG00000289620,0,0,0,1
ENSG00000229547,0,0,0,0
ENSG00000228427,0,0,0,0
ENSG00000213468,160,54,104,280
ENSG00000224281,60,47,36,50
ENSG00000289864,1,0,0,0
ENSG00000229151,3,0,1,5
ENSG00000280195,9,11,35,23
ENSG00000289068,1,0,0,1
ENSG00000223546,111,90,90,125
ENSG00000289007,102,161,75,195
ENSG00000234129,11,10,4,15
ENSG00000270069,14,11,21,25
ENSG00000289870,0,1,0,0
ENSG00000236064,0,1,4,1
ENSG00000284377,0,1,0,0
ENSG00000226530,91,56,73,82
ENSG00000235244,13,4,19,11
ENSG00000227486,35,44,28,52
ENSG00000289591,0,0,0,0
ENSG00000233928,4,0,43,9
ENSG00000231566,1,0,1,0
ENSG00000289923,0,0,0,0
ENSG00000289038,0,1,1,1
ENSG00000286650,12,2,0,6
ENSG00000235437,609,668,692,763
ENSG00000288595,0,0,0,0
ENSG00000289237,1,1,0,0
ENSG00000288856,3,4,10,5
ENSG00000274536,0,0,0,0
ENSG00000236751,2,0,0,12
ENSG00000289959,0,0,0,0
ENSG00000233093,0,0,2,0
ENSG00000197180,35,41,31,63
ENSG00000281566,77,11,49,89
ENSG00000289132,19,22,11,23
ENSG00000169446,882,952,665,1101
ENSG00000126970,1085,1281,849,1293
ENSG00000289215,0,0,0,3
ENSG00000198947,2836,1313,1169,4670
ENSG00000049768,8,13,18,16
ENSG00000290184,0,0,0,0
ENSG00000102144,3845,4165,3804,5183
ENSG00000282933,5,7,6,4
ENSG00000282850,0,0,0,0
ENSG00000258545,12,12,19,13
ENSG00000203989,0,0,0,0
ENSG00000101883,65,70,6,46
ENSG00000131721,0,0,0,1
ENSG00000233382,11,4,12,10
ENSG00000227541,0,0,0,0
ENSG00000237757,1,2,2,0
ENSG00000177485,1384,1534,800,1822
ENSG00000125355,903,1141,45,961
ENSG00000232042,0,2,0,0
ENSG00000204131,412,497,1152,673
ENSG00000201392,0,0,0,0
ENSG00000196933,0,0,0,0
ENSG00000225471,0,0,0,0
ENSG00000102309,433,489,373,516
ENSG00000239577,1,1,0,1
ENSG00000186871,293,144,103,133
ENSG00000198034,9395,11663,19195,20967
ENSG00000238926,0,0,0,0
ENSG00000125931,9,7,2,18
ENSG00000086758,11414,9829,9857,12175
ENSG00000063601,1079,1131,701,1567
ENSG00000230153,0,0,0,0
ENSG00000222796,0,0,0,0
ENSG00000029993,3345,3369,1332,4741
ENSG00000230508,0,0,0,0
ENSG00000124486,5820,5184,6924,10557
ENSG00000068400,2311,2698,2479,2502
ENSG00000289245,2,6,0,0
ENSG00000196998,314,246,511,307
ENSG00000169164,0,0,0,0
ENSG00000290520,0,0,0,0
ENSG00000187893,0,0,0,0
ENSG00000230578,0,0,0,0
ENSG00000290643,0,0,0,0
ENSG00000157965,0,0,0,0
ENSG00000290686,0,0,0,0
ENSG00000204648,0,0,0,0
ENSG00000226870,0,0,0,0
ENSG00000234442,0,0,0,0
ENSG00000171483,0,0,0,0
ENSG00000274775,3,4,3,6
ENSG00000290740,1,2,0,1
ENSG00000251525,0,0,0,0
ENSG00000186312,4,5,16,16
ENSG00000290746,35,24,72,73
ENSG00000232765,0,0,0,0
ENSG00000290748,0,0,0,0
ENSG00000126952,0,0,0,0
ENSG00000290798,0,0,0,0
ENSG00000229015,0,0,0,0
ENSG00000290806,0,0,0,0
ENSG00000196970,0,0,0,0
ENSG00000290811,0,2,2,0
ENSG00000242599,0,0,0,0
ENSG00000290868,0,0,0,0
ENSG00000242520,0,0,1,0
ENSG00000290892,0,0,0,0
ENSG00000204072,0,0,0,0
ENSG00000290908,0,0,0,0
ENSG00000231069,0,0,0,0
ENSG00000290955,0,0,0,0
ENSG00000237265,0,0,0,0
ENSG00000223773,0,0,0,0
ENSG00000291040,47,43,70,61
ENSG00000234062,1,0,0,0
ENSG00000291054,101,122,32,100
ENSG00000234493,0,0,0,0
ENSG00000291200,0,0,1,0
ENSG00000214897,1,0,0,0
ENSG00000067842,232,218,91,287
ENSG00000204071,36,9,4,17
ENSG00000290743,0,0,0,0
ENSG00000230187,0,0,0,0
ENSG00000277492,0,0,0,0
ENSG00000280704,0,0,0,0
ENSG00000213747,0,0,0,0
ENSG00000082458,2206,3170,1562,2376
ENSG00000287757,11,7,12,9
ENSG00000291285,1,0,0,0
ENSG00000290734,0,0,0,0
ENSG00000290708,0,0,0,0
ENSG00000101811,546,528,379,490
ENSG00000007952,17,15,7,21
ENSG00000239345,0,1,3,1
ENSG00000233680,1,1,1,0
ENSG00000179031,1,2,6,1
ENSG00000182489,14,7,12,14
ENSG00000182492,450,600,5032,2620
ENSG00000183981,0,0,0,1
ENSG00000214930,0,0,0,0
ENSG00000285989,0,0,0,0
ENSG00000129682,759,2162,231,1753
ENSG00000232183,0,0,0,0
ENSG00000207800,0,0,0,0
ENSG00000226031,10,1,4,12
ENSG00000235975,1,0,0,0
ENSG00000101958,149,207,27,340
ENSG00000005893,3405,2348,4995,4277
ENSG00000242732,1223,1235,1295,1163
ENSG00000046653,12750,9204,2550,14198
ENSG00000243279,243,189,411,264
ENSG00000174460,839,931,160,997
ENSG00000102172,1730,1496,1190,2362
ENSG00000077279,18366,24487,3224,29281
ENSG00000215301,9834,8978,12958,10705
ENSG00000207486,0,0,0,0
ENSG00000131264,0,0,0,0
ENSG00000233162,0,0,0,0
ENSG00000269904,4,6,5,4
ENSG00000237475,0,0,0,0
ENSG00000230590,1890,1767,2559,2230
ENSG00000231549,0,1,0,0
ENSG00000204113,1,0,0,1
ENSG00000228492,91,65,86,83
ENSG00000271533,454,404,440,555
ENSG00000202566,0,0,0,0
ENSG00000212027,0,0,0,0
ENSG00000283534,0,0,0,0
ENSG00000265727,2,1,0,2
ENSG00000278421,0,0,0,0
ENSG00000273974,0,0,0,0
ENSG00000275254,0,0,0,0
ENSG00000275625,0,0,0,0
ENSG00000207820,0,0,1,0
ENSG00000199168,0,0,0,0
ENSG00000277922,0,0,0,0
ENSG00000187969,0,0,0,0
ENSG00000226515,0,0,0,0
ENSG00000213269,0,0,1,0
ENSG00000270641,11,0,4,5
ENSG00000229807,7574,3,6778,5185
ENSG00000291306,0,0,0,0
ENSG00000291017,0,0,0,0
ENSG00000290713,0,0,0,0
ENSG00000290714,0,0,0,0
ENSG00000283178,1,0,1,0
ENSG00000283599,0,0,3,2
ENSG00000291310,0,1,0,0
ENSG00000101812,0,0,10,0
ENSG00000235946,33,46,31,71
ENSG00000131724,617,237,2176,1225
ENSG00000239182,0,0,0,0
ENSG00000250995,0,0,2,3
ENSG00000101974,843,1071,705,2205
ENSG00000101871,4014,5058,2221,7140
ENSG00000291314,0,0,0,0
ENSG00000124313,574,317,614,636
ENSG00000077264,5426,4101,1212,6484
ENSG00000147394,1559,240,2189,664
ENSG00000289890,14,16,7,15
ENSG00000126756,240,397,259,313
ENSG00000290641,0,1,0,1
ENSG00000254207,2,1,0,0
ENSG00000275427,0,0,0,0
ENSG00000272267,13,14,4,6
ENSG00000232948,0,0,0,0
ENSG00000284746,0,0,0,0
ENSG00000271248,0,0,0,0
ENSG00000254839,1,0,0,0
ENSG00000272505,129,67,23,89
ENSG00000253252,0,0,3,0
ENSG00000281961,13,0,7,1
ENSG00000253958,15,6,132,5
ENSG00000164821,0,0,0,0
ENSG00000286969,0,0,2,0
ENSG00000255437,0,0,0,0
ENSG00000253280,0,0,0,0
ENSG00000254237,0,0,1,0
ENSG00000280215,0,0,0,0
ENSG00000173281,548,233,2704,548
ENSG00000253257,0,0,0,0
ENSG00000261451,27,11,3,17
ENSG00000253496,1,0,0,0
ENSG00000253887,0,0,0,0
ENSG00000253262,0,0,0,0
ENSG00000282686,0,0,3,1
ENSG00000282692,0,0,0,0
ENSG00000173273,4351,6097,3525,5130
ENSG00000253166,3,3,6,3
ENSG00000250752,0,0,0,0
ENSG00000223508,78,69,60,90
ENSG00000187229,2,0,1,0
ENSG00000253130,0,0,1,1
ENSG00000260721,1,0,0,3
ENSG00000154359,873,1250,704,1016
ENSG00000287740,1,1,0,0
ENSG00000253267,0,0,0,0
ENSG00000175806,153,89,105,128
ENSG00000254242,0,0,0,0
ENSG00000253125,1,1,0,0
ENSG00000285237,0,0,0,1
ENSG00000286622,1,4,0,1
ENSG00000244289,1,0,0,0
ENSG00000255076,0,0,0,0
ENSG00000280294,129,169,90,129
ENSG00000240486,0,0,0,0
ENSG00000253866,0,0,0,0
ENSG00000254272,0,1,1,0
ENSG00000248896,11,13,5,8
ENSG00000134020,11,4,29,14
ENSG00000273484,1,0,0,1
ENSG00000214366,1,0,1,1
ENSG00000184647,4,1,1,4
ENSG00000254160,0,0,0,0
ENSG00000275591,36,26,73,34
ENSG00000253896,0,0,0,0
ENSG00000287747,0,0,0,0
ENSG00000279919,0,0,0,0
ENSG00000253189,1,0,0,0
ENSG00000253649,34,26,1,35
ENSG00000269918,160,123,85,139
ENSG00000275342,960,1378,416,922
ENSG00000253184,0,0,0,0
ENSG00000253775,0,0,0,0
ENSG00000254340,2,0,4,1
ENSG00000285861,0,0,0,0
ENSG00000254026,0,0,0,0
ENSG00000253880,1,0,0,1
ENSG00000253855,0,0,9,5
ENSG00000255464,0,1,1,2
ENSG00000242709,0,0,0,0
ENSG00000253510,0,0,0,0
ENSG00000288580,0,0,0,0
ENSG00000168546,553,146,26,380
ENSG00000164741,211,161,2600,1000
ENSG00000223629,0,0,0,0
ENSG00000254575,0,0,0,1
ENSG00000244018,0,1,2,2
ENSG00000177400,0,0,0,0
ENSG00000260093,3,13,3,8
ENSG00000185053,18,20,29,73
ENSG00000282375,1,0,0,0
ENSG00000286910,1,0,0,2
ENSG00000253735,0,0,0,0
ENSG00000253733,1,0,0,1
ENSG00000254813,0,0,0,0
ENSG00000255253,0,0,0,0
ENSG00000287812,0,0,0,0
ENSG00000254260,0,0,0,0
ENSG00000253162,0,0,0,0
ENSG00000147324,1010,1248,783,1296
ENSG00000286346,0,0,0,0
ENSG00000254007,1,1,0,0
ENSG00000254093,90,89,81,96
ENSG00000253853,2,2,2,3
ENSG00000198791,2656,2432,1696,2508
ENSG00000253678,6,4,2,5
ENSG00000255365,0,0,0,0
ENSG00000251034,42,54,16,45
ENSG00000287134,0,0,14,7
ENSG00000253612,0,0,0,0
ENSG00000284663,0,0,0,0
ENSG00000253490,1,0,0,4
ENSG00000250316,0,0,0,0
ENSG00000286934,2,1,60,9
ENSG00000253444,0,0,5,1
ENSG00000179388,7,4,47,7
ENSG00000221818,1808,1054,1167,2047
ENSG00000104714,410,462,462,437
ENSG00000261026,2,0,0,1
ENSG00000253343,0,0,0,0
ENSG00000285606,0,0,0,0
ENSG00000155975,697,755,682,880
ENSG00000278886,0,0,0,0
ENSG00000164743,65,38,60,55
ENSG00000277526,0,0,13,2
ENSG00000248235,0,0,0,0
ENSG00000159167,177,119,240,209
ENSG00000104228,568,602,412,554
ENSG00000254193,0,0,0,0
ENSG00000273876,0,0,0,0
ENSG00000254384,0,0,0,0
ENSG00000198042,189,190,265,237
ENSG00000175445,444,141,18,1236
ENSG00000282759,0,0,0,0
ENSG00000147421,446,559,539,650
ENSG00000254936,10,9,6,9
ENSG00000254753,0,0,0,0
ENSG00000156006,1,1,9,3
ENSG00000271118,0,1,0,0
ENSG00000254319,1,1,92,32
ENSG00000253604,0,0,0,0
ENSG00000272256,4,4,0,2
ENSG00000171056,11,11,9,10
ENSG00000275461,0,0,0,0
ENSG00000253632,0,0,0,0
ENSG00000036565,481,21,0,54
ENSG00000249213,0,0,0,0
ENSG00000253452,0,0,0,2
ENSG00000172728,241,129,491,202
ENSG00000258724,0,0,0,0
ENSG00000253610,0,0,0,0
ENSG00000156687,578,552,609,1423
ENSG00000253934,0,0,0,0
ENSG00000233238,0,0,0,0
ENSG00000280147,0,0,0,0
ENSG00000253557,0,0,0,0
ENSG00000253199,0,0,0,1
ENSG00000038945,7,8,2,7
ENSG00000251203,0,1,1,0
ENSG00000253932,0,1,0,0
ENSG00000092964,12867,15050,3117,10410
ENSG00000287152,0,0,0,0
ENSG00000164825,2,1,0,0
ENSG00000288110,0,3,0,5
ENSG00000282142,0,0,19,3
ENSG00000253164,0,0,0,1
ENSG00000253279,0,0,0,0
ENSG00000253377,2,2,2,5
ENSG00000253100,0,2,0,0
ENSG00000278256,0,0,0,0
ENSG00000253425,0,0,0,0
ENSG00000253620,0,0,0,1
ENSG00000253535,5,8,0,17
ENSG00000254309,0,0,0,0
ENSG00000253396,0,0,0,0
ENSG00000253746,0,0,0,0
ENSG00000249848,0,1,2,0
ENSG00000253774,0,0,0,0
ENSG00000147454,1368,1118,1151,1378
ENSG00000253899,2,2,1,2
ENSG00000253888,3,1,0,1
ENSG00000104626,658,524,572,630
ENSG00000253571,0,1,8,0
ENSG00000253505,0,0,0,0
ENSG00000177669,3,3,3,10
ENSG00000282160,4,0,0,1
ENSG00000253108,0,0,0,0
ENSG00000147459,174,163,549,152
ENSG00000253232,0,0,0,0
ENSG00000253488,0,0,0,0
ENSG00000253182,0,0,0,2
ENSG00000259196,0,0,0,0
